osm_id,building,type,Latitude,Longitude
,yes,9,51.58269021,-0.232712977
,yes,9,51.5827488,-0.23297005
,yes,9,51.58257958,-0.233412958
,yes,9,51.58271784,-0.233442557
,yes,9,51.58272186,-0.232524477
,yes,9,51.58295014,-0.233314462
,yes,9,51.58249529,-0.232863659
,apartments,8,51.58252126,-0.232578496
,yes,9,51.58524035,-0.230634045
,yes,9,51.5845512,-0.23145535
,yes,9,51.58515553,-0.231669503
,yes,9,51.58491082,-0.232128311
,yes,9,51.58539884,-0.231330978
,apartments,8,51.58287733,-0.23263991
,,0,51.58496945,-0.23158725
,yes,9,51.58431901,-0.231700965
,yes,9,51.58373639,-0.228884506
,yes,9,51.58302263,-0.228420186
,yes,9,51.58473264,-0.232360803
,yes,9,51.58342326,-0.2324253
,yes,9,51.5830714,-0.233417077
,yes,9,51.5839428,-0.2320027
,yes,9,51.5836763,-0.232171
,yes,9,51.58360142,-0.233040974
,,0,51.5845507,-0.231766166
,,0,51.5829045,-0.23288295
,yes,9,51.5831239,-0.232915508
,yes,9,51.58300517,-0.232582573
,yes,9,51.58325695,-0.232449825
,yes,9,51.58489455,-0.230966468
,yes,9,51.58412438,-0.232735818
,yes,9,51.5837726,-0.232922372
,yes,9,51.58315416,-0.232523459
,yes,9,51.58499182,-0.230851595
,yes,9,51.58468316,-0.231260064
,yes,9,51.58394873,-0.23281613
,yes,9,51.58410931,-0.231913827
,yes,9,51.58328338,-0.233278959
,yes,9,51.58354018,-0.232259307
,yes,9,51.58380189,-0.232094724
,yes,9,51.58308335,-0.23255135
,yes,9,51.58452007,-0.232527762
,yes,9,51.58429831,-0.232628139
,yes,9,51.5831818,-0.233367982
,yes,9,51.5848081,-0.231083325
,yes,9,51.58342699,-0.233162116
,yes,9,51.58465502,-0.229913661
,yes,9,51.58479375,-0.23029025
,yes,9,51.58455079,-0.229724737
,yes,9,51.58456475,-0.2303079
,yes,9,51.5827854,-0.23218775
,yes,9,51.58450043,-0.230818785
,yes,9,51.58317895,-0.2319642
,yes,9,51.58341835,-0.231786876
,yes,9,51.58360482,-0.231688947
,yes,9,51.58293495,-0.232057628
,yes,9,51.58465079,-0.230647676
,yes,9,51.58437564,-0.231003318
,yes,9,51.58474323,-0.230470158
,yes,9,51.58421761,-0.231209722
,yes,9,51.58406146,-0.231352849
,yes,9,51.58327555,-0.231886095
,yes,9,51.5839157,-0.231465258
,yes,9,51.5846084,-0.23075355
,yes,9,51.58286108,-0.232071996
,yes,9,51.5837596,-0.231551119
,yes,9,51.58305997,-0.232001577
,yes,9,51.5841446,-0.23031155
,yes,9,51.58276713,-0.23132199
,yes,9,51.58405685,-0.2304198
,yes,9,51.58254929,-0.231610203
,yes,9,51.5825686,-0.231261603
,yes,9,51.5830529,-0.231239195
,yes,9,51.58423299,-0.230220468
,yes,9,51.58430046,-0.230116909
,yes,9,51.58420196,-0.229567789
,yes,9,51.58312375,-0.231168102
,yes,9,51.58397015,-0.2305162
,yes,9,51.58339285,-0.231015619
,yes,9,51.5828665,-0.2313005
,yes,9,51.58439133,-0.22999528
,yes,9,51.58296905,-0.231277868
,yes,9,51.58379348,-0.230722004
,yes,9,51.58357058,-0.230869712
,yes,9,51.58255502,-0.231429629
,yes,9,51.58367638,-0.230790956
,yes,9,51.58349449,-0.230959399
,yes,9,51.58254159,-0.231784871
,yes,9,51.58320995,-0.231143808
,yes,9,51.58330375,-0.23107695
,yes,9,51.58253092,-0.23210579
,yes,9,51.5838705,-0.2306333
,yes,9,51.58355045,-0.23030985
,yes,9,51.58410324,-0.229722701
,yes,9,51.58393702,-0.229897867
,yes,9,51.58335361,-0.230486702
,yes,9,51.58366239,-0.230213468
,yes,9,51.583859,-0.2300272
,yes,9,51.58265157,-0.230202933
,yes,9,51.58283412,-0.23026808
,yes,9,51.58345393,-0.230389359
,yes,9,51.58275488,-0.229216515
,yes,9,51.58402568,-0.229817319
,yes,9,51.58323113,-0.230546494
,yes,9,51.58312183,-0.230637804
,yes,9,51.5829216,-0.229573621
,yes,9,51.58280152,-0.230736105
,yes,9,51.5829446,-0.22899835
,yes,9,51.58303616,-0.229078278
,yes,9,51.58291482,-0.230739778
,yes,9,51.58303242,-0.23068353
,yes,9,51.58355254,-0.22905646
,yes,9,51.58332779,-0.229511893
,yes,9,51.58360525,-0.22927425
,yes,9,51.58329154,-0.22877027
,yes,9,51.58344117,-0.228982682
,yes,9,51.58340331,-0.22966561
,yes,9,51.58314229,-0.22923643
,yes,9,51.58324587,-0.229389054
,yes,9,51.58321108,-0.228654645
,yes,9,51.58368464,-0.229389363
,yes,9,51.58312283,-0.228561883
,yes,9,51.58346009,-0.229848712
,yes,9,51.58337664,-0.228878776
,yes,9,51.58378487,-0.229686011
,yes,9,51.58373818,-0.229504684
,yes,9,51.58230704,-0.22995135
,yes,9,51.58213502,-0.232539836
,apartments,8,51.58240562,-0.229174381
,garages,0,51.58213673,-0.22923015
,yes,9,51.5822375,-0.22950665
,,0,51.58223596,-0.228981835
,,0,51.58194673,-0.232525012
,apartments,8,51.58226749,-0.23046469
,yes,9,51.58196248,-0.228215922
,yes,9,51.58118039,-0.228064558
,yes,9,51.5805811,-0.22681425
,yes,9,51.57986317,-0.227890814
,yes,9,51.58128495,-0.2274281
,,0,51.58014486,-0.225910479
,yes,9,51.57984225,-0.22703862
,yes,9,51.57963359,-0.227858799
,yes,9,51.5797302,-0.227443413
,yes,9,51.58001531,-0.226500257
,yes,9,51.57953012,-0.227861932
,,0,51.58073876,-0.227436398
,yes,9,51.5799647,-0.227917613
,yes,9,51.5801914,-0.22623752
,yes,9,51.58007182,-0.226143235
,yes,9,51.58005765,-0.227358
,yes,9,51.58152365,-0.228130659
,yes,9,51.58095845,-0.228055354
,yes,9,51.58185957,-0.228164541
,yes,9,51.57975342,-0.227865717
,yes,9,51.58066236,-0.226597743
,,0,51.5815793,-0.227477159
,yes,9,51.58040427,-0.227955502
,yes,9,51.58051305,-0.227163261
,yes,9,51.57994065,-0.22679475
,yes,9,51.58057315,-0.226535882
,yes,9,51.58192065,-0.2279422
,,0,51.58124873,-0.227602063
,yes,9,51.58141405,-0.2281083
,yes,9,51.58007069,-0.227918491
,yes,9,51.58181705,-0.2275392
,yes,9,51.58050555,-0.227718319
,yes,9,51.57997743,-0.226665512
,yes,9,51.58174119,-0.228163071
,yes,9,51.58047372,-0.226465465
,yes,9,51.57976803,-0.227289772
,yes,9,51.58017479,-0.227925061
,yes,9,51.57987946,-0.226910855
,yes,9,51.58051185,-0.2279809
,yes,9,51.57981855,-0.227176136
,yes,9,51.5804684,-0.227376321
,yes,9,51.58146658,-0.227913339
,yes,9,51.5802051,-0.22760215
,yes,9,51.58036998,-0.226392587
,yes,9,51.58162332,-0.228155137
,yes,9,51.58029262,-0.227920248
,yes,9,51.58028225,-0.226320763
,yes,9,51.58084416,-0.228038552
,yes,9,51.58208915,-0.228196432
,yes,9,51.58054982,-0.226973695
,yes,9,51.58044031,-0.22755027
,yes,9,51.58106724,-0.228054439
,yes,9,51.5807215,-0.228020576
,yes,9,51.58129775,-0.228098475
,yes,9,51.5800241,-0.228492171
,yes,9,51.57963458,-0.229717897
,yes,9,51.57944841,-0.229169107
,yes,9,51.58040206,-0.230557951
,yes,9,51.57985959,-0.229729786
,yes,9,51.57938108,-0.229655575
,yes,9,51.57947021,-0.228439628
,yes,9,51.57960902,-0.228810663
,yes,9,51.57977362,-0.229186883
,yes,9,51.57918303,-0.229636942
,yes,9,51.58029543,-0.229776025
,yes,9,51.58034674,-0.228548827
,yes,9,51.57909302,-0.229616171
,yes,9,51.57988665,-0.2292055
,yes,9,51.58021477,-0.229242556
,yes,9,51.57899676,-0.229622848
,,0,51.57922515,-0.228626556
,yes,9,51.58024252,-0.228533536
,yes,9,51.57946541,-0.229665995
,yes,9,51.57934465,-0.229135823
,yes,9,51.57913784,-0.229109679
,yes,9,51.57929088,-0.229641855
,yes,9,51.57979754,-0.22847441
,yes,9,51.57968958,-0.2284496
,yes,9,51.580415,-0.229793933
,yes,9,51.58017678,-0.22975966
,yes,9,51.58047786,-0.228546421
,yes,9,51.57999836,-0.229215319
,yes,9,51.5793606,-0.228405258
,yes,9,51.57958419,-0.228450639
,yes,9,51.58006981,-0.22974932
,yes,9,51.57966677,-0.229191174
,yes,9,51.58013642,-0.228504237
,yes,9,51.57955128,-0.229677656
,yes,9,51.5797478,-0.229725574
,yes,9,51.5801084,-0.229226757
,yes,9,51.57991985,-0.228515194
,yes,9,51.57997614,-0.229776777
,garages,0,51.57911248,-0.228766565
,yes,9,51.57889941,-0.229597155
,yes,9,51.57924113,-0.229125284
,yes,9,51.58044199,-0.229285281
,yes,9,51.57922653,-0.228425009
,yes,9,51.5790175,-0.229088138
,yes,9,51.57956178,-0.229143453
,yes,9,51.58032597,-0.229256964
,yes,9,51.58027267,-0.231049861
,yes,9,51.57952263,-0.23003079
,yes,9,51.5793253,-0.231725254
,yes,9,51.57960796,-0.230966784
,yes,9,51.58000425,-0.230182226
,yes,9,51.58028785,-0.2313743
,yes,9,51.57980399,-0.231345323
,yes,9,51.57971213,-0.230991295
,yes,9,51.58037396,-0.231061379
,yes,9,51.58016245,-0.231040884
,yes,9,51.57940987,-0.230949883
,yes,9,51.57884487,-0.232146678
,yes,9,51.57899625,-0.231695858
,yes,9,51.58018681,-0.230532941
,yes,9,51.57994356,-0.231018414
,yes,9,51.57986095,-0.23048205
,yes,9,51.57884868,-0.229991771
,yes,9,51.57942305,-0.230437041
,yes,9,51.57920216,-0.230410367
,yes,9,51.57908183,-0.230375957
,yes,9,51.57930785,-0.230417193
,yes,9,51.5788694,-0.230370308
,yes,9,51.57896776,-0.230379588
,yes,9,51.57887441,-0.230892127
,yes,9,51.58005824,-0.231025548
,yes,9,51.57879135,-0.232519753
,yes,9,51.57903935,-0.2313177
,yes,9,51.57948981,-0.231751337
,yes,9,51.57885097,-0.231667749
,yes,9,51.57922885,-0.230908578
,yes,9,51.58029701,-0.230543768
,yes,9,51.58031625,-0.2318447
,yes,9,51.57878285,-0.230893394
,yes,9,51.57951109,-0.230955789
,yes,9,51.58014149,-0.23182353
,yes,9,51.57996639,-0.23048105
,yes,9,51.57895625,-0.230892119
,yes,9,51.5789467,-0.23228855
,yes,9,51.5799064,-0.231807
,yes,9,51.57974734,-0.230484701
,yes,9,51.58036404,-0.231596972
,yes,9,51.57952535,-0.230452417
,yes,9,51.57882055,-0.231272889
,yes,9,51.57877711,-0.230370321
,yes,9,51.57932141,-0.230920227
,yes,9,51.5798284,-0.23100681
,yes,9,51.57915123,-0.231706917
,yes,9,51.57904641,-0.230893107
,yes,9,51.57967828,-0.231768179
,yes,9,51.58037183,-0.231369058
,yes,9,51.57913677,-0.230911384
,yes,9,51.58034548,-0.231456769
,yes,9,51.58007421,-0.230518396
,yes,9,51.5796403,-0.230461294
,yes,9,51.57952836,-0.232208433
,yes,9,51.5792879,-0.23231085
,yes,9,51.5800259,-0.23311115
,yes,9,51.57976272,-0.232462266
,yes,9,51.57945285,-0.23232725
,yes,9,51.57990846,-0.23308106
,yes,9,51.57989973,-0.232450884
,yes,9,51.58002234,-0.232538984
,yes,9,51.58025626,-0.232835027
,yes,9,51.57981869,-0.232281766
,yes,9,51.57955633,-0.232601043
,yes,9,51.58027192,-0.232460699
,yes,9,51.57920773,-0.232185818
,yes,9,51.57936842,-0.232203067
,yes,9,51.5799625,-0.232283798
,yes,9,51.57904525,-0.23218951
,yes,9,51.5796884,-0.23225575
,yes,9,51.58023647,-0.233109103
,yes,9,51.5799166,-0.23256555
,yes,9,51.57977033,-0.233037201
,yes,9,51.57910767,-0.232636404
,yes,9,51.57961868,-0.233044319
,yes,9,51.57911387,-0.232975502
,yes,9,51.5792251,-0.2329879
,yes,9,51.57947369,-0.233011216
,yes,9,51.57876199,-0.232943202
,yes,9,51.57888722,-0.232929859
,yes,9,51.57900064,-0.232970292
,yes,9,51.57933892,-0.232975742
,yes,9,51.58110797,-0.233230879
,yes,9,51.58138225,-0.23291505
,yes,9,51.5805504,-0.232902736
,yes,9,51.58179446,-0.232493584
,yes,9,51.58125495,-0.23325612
,yes,9,51.58057027,-0.232536796
,yes,9,51.58138776,-0.232466575
,yes,9,51.58171749,-0.233263277
,,0,51.5821503,-0.233046911
,yes,9,51.58151897,-0.232495691
,yes,9,51.58155233,-0.233288916
,yes,9,51.58139661,-0.233244477
,yes,9,51.58201012,-0.233342512
,yes,9,51.58096075,-0.233205371
,yes,9,51.58055941,-0.232725499
,yes,9,51.58166035,-0.232482145
,house,8,51.58215108,-0.233277477
,yes,9,51.58185773,-0.233323226
,yes,9,51.58081054,-0.23318726
,yes,9,51.58059327,-0.232334275
,yes,9,51.58212526,-0.232808723
,yes,9,51.58123948,-0.232468849
,yes,9,51.580668,-0.23110085
,yes,9,51.58111095,-0.232437041
,yes,9,51.58085843,-0.232413786
,yes,9,51.5807792,-0.2327038
,yes,9,51.58054306,-0.231830442
,yes,9,51.5808916,-0.2319479
,yes,9,51.58077858,-0.231894325
,yes,9,51.58063547,-0.231847424
,yes,9,51.58060662,-0.231467522
,yes,9,51.58078545,-0.232343327
,yes,9,51.5807627,-0.2311118
,yes,9,51.58058162,-0.231625878
,yes,9,51.58101449,-0.231164764
,yes,9,51.58090615,-0.2311372
,yes,9,51.58070235,-0.231757
,yes,9,51.58096951,-0.232429651
,yes,9,51.58097455,-0.23155935
,yes,9,51.580861,-0.2317537
,yes,9,51.58087984,-0.231521485
,yes,9,51.5805826,-0.231071
,yes,9,51.58220097,-0.231925008
,yes,9,51.58222217,-0.23138719
,yes,9,51.58187,-0.231256311
,yes,9,51.58219612,-0.231576954
,yes,9,51.58182155,-0.23201863
,yes,9,51.5813905,-0.231204774
,yes,9,51.58125616,-0.231174827
,yes,9,51.58220482,-0.231763028
,yes,9,51.58111787,-0.231193431
,yes,9,51.58216265,-0.2321123
,yes,9,51.58149157,-0.231197773
,yes,9,51.58197326,-0.231260651
,yes,9,51.58222897,-0.231218448
,yes,9,51.58172908,-0.231240332
,yes,9,51.58159209,-0.231247459
,yes,9,51.58113373,-0.231931666
,yes,9,51.58140617,-0.231971192
,yes,9,51.581546,-0.231986213
,yes,9,51.58098744,-0.231884947
,yes,9,51.58147003,-0.231694285
,yes,9,51.58190335,-0.2316752
,yes,9,51.5816872,-0.232015674
,yes,9,51.5816038,-0.2316377
,yes,9,51.58126575,-0.231958974
,yes,9,51.58184087,-0.230353115
,yes,9,51.5808583,-0.229847043
,yes,9,51.58169418,-0.230680171
,yes,9,51.58140962,-0.229926559
,yes,9,51.58191902,-0.230710239
,yes,9,51.58069889,-0.230558907
,yes,9,51.58202181,-0.230716923
,yes,9,51.58103871,-0.230608188
,yes,9,51.58065292,-0.230282358
,yes,9,51.58180674,-0.230694334
,yes,9,51.58135617,-0.230650464
,yes,9,51.58074024,-0.229818254
,yes,9,51.58158299,-0.230677489
,yes,9,51.5815032,-0.23038735
,yes,9,51.58063934,-0.229805086
,yes,9,51.58107458,-0.229876062
,yes,9,51.58097583,-0.229856458
,yes,9,51.58113732,-0.230632319
,yes,9,51.58081453,-0.230579742
,yes,9,51.58060636,-0.23055424
,yes,9,51.58147609,-0.230634839
,yes,9,51.58118274,-0.229885219
,yes,9,51.58092408,-0.230595029
,yes,9,51.58120967,-0.230255366
,yes,9,51.58129661,-0.229895701
,yes,9,51.58152452,-0.229933339
,yes,9,51.58125215,-0.230631892
,yes,9,51.58196199,-0.229981734
,yes,9,51.58190002,-0.229471442
,yes,9,51.58146191,-0.229396396
,yes,9,51.58178808,-0.229444451
,yes,9,51.58207502,-0.229995236
,yes,9,51.58185042,-0.229957643
,yes,9,51.58167848,-0.229406324
,yes,9,51.58162176,-0.229937187
,yes,9,51.58157013,-0.229401744
,yes,9,51.58200955,-0.229486865
,yes,9,51.58173509,-0.229967637
,yes,9,51.58112889,-0.229360403
,yes,9,51.5810448,-0.228636259
,yes,9,51.58083017,-0.228597939
,yes,9,51.58079183,-0.229324205
,yes,9,51.58078805,-0.228921
,yes,9,51.58101594,-0.229345479
,yes,9,51.58071155,-0.228579223
,yes,9,51.58093391,-0.228644201
,yes,9,51.58135329,-0.229387677
,yes,9,51.58091175,-0.229336813
,yes,9,51.58068098,-0.229323657
,yes,9,51.58125014,-0.229388724
,yes,9,51.58149722,-0.228697627
,yes,9,51.58128082,-0.228673556
,yes,9,51.58116359,-0.228643133
,yes,9,51.58139529,-0.228682258
,yes,9,51.58208728,-0.228740845
,yes,9,51.58172771,-0.22872946
,yes,9,51.58183965,-0.228723364
,yes,9,51.58195745,-0.228723218
,yes,9,51.58161185,-0.228709636
,,0,51.58377389,-0.238311701
,,0,51.58521028,-0.238136346
,,0,51.58293482,-0.238206236
,,0,51.58135529,-0.238140426
,,0,51.58623362,-0.237389717
,,0,51.58768788,-0.235375509
,,0,51.58334405,-0.237666973
,,0,51.58812265,-0.234689653
,,0,51.5879569,-0.234738833
,,0,51.58779682,-0.23541846
,,0,51.58664547,-0.237796448
,,0,51.58489577,-0.237709856
,,0,51.58762196,-0.237469344
,yes,9,51.58117035,-0.2366997
,apartments,8,51.5811287,-0.23724965
,yes,9,51.580874,-0.237015747
,yes,9,51.58188423,-0.238023872
,yes,9,51.58209693,-0.238025099
,yes,9,51.58133464,-0.236304767
,yes,9,51.58163604,-0.23570933
,yes,9,51.58124095,-0.23652365
,apartments,8,51.58152385,-0.23709075
,yes,9,51.5820741,-0.2381301
,yes,9,51.58171123,-0.23784785
,yes,9,51.58132398,-0.236946344
,yes,9,51.58188456,-0.237386315
,yes,9,51.58174381,-0.235534158
,apartments,8,51.58150702,-0.235992105
,apartments,8,51.58137313,-0.237560621
,yes,9,51.58219393,-0.237536243
,yes,9,51.58092874,-0.237428353
,,0,51.58081987,-0.237589556
,,0,51.58055387,-0.237974302
,yes,9,51.58063946,-0.237414746
,yes,9,51.58119445,-0.237827667
,yes,9,51.58385604,-0.238170141
,yes,9,51.58193641,-0.236024792
,yes,9,51.58724744,-0.237562721
,yes,9,51.58727632,-0.237191916
,yes,9,51.5876793,-0.23674122
,yes,9,51.58628875,-0.2369403
,yes,9,51.58189624,-0.235840627
,,0,51.58473053,-0.238068734
,yes,9,51.58279061,-0.236323257
,yes,9,51.58261311,-0.235455964
,yes,9,51.58608056,-0.23686906
,yes,9,51.58531047,-0.237785419
,yes,9,51.58669865,-0.235571048
,residential,8,51.58268337,-0.234563465
,yes,9,51.58705425,-0.23533934
,yes,9,51.58226189,-0.23598786
,yes,9,51.58278415,-0.2349343
,yes,9,51.58245235,-0.236572528
,yes,9,51.58244633,-0.234798837
,yes,9,51.5865052,-0.2375288
,yes,9,51.58266717,-0.235626931
,yes,9,51.58506163,-0.237857078
,yes,9,51.58215763,-0.236826746
,,0,51.58407329,-0.238199012
,yes,9,51.58735526,-0.23667065
,yes,9,51.58444484,-0.238035708
,yes,9,51.58752,-0.23707005
,yes,9,51.5827704,-0.237041259
,yes,9,51.58549922,-0.237845593
,yes,9,51.58473666,-0.237297973
,yes,9,51.58734924,-0.237312721
,yes,9,51.58197092,-0.235260467
,yes,9,51.58760542,-0.237356414
,yes,9,51.58257987,-0.235275103
,yes,9,51.58631861,-0.237945052
,yes,9,51.5822569,-0.236945053
,yes,9,51.58568865,-0.237740954
,yes,9,51.58684647,-0.235342465
,yes,9,51.58270796,-0.235807047
,yes,9,51.58506613,-0.237195179
,yes,9,51.58229387,-0.23616272
,,0,51.58565161,-0.237226983
,yes,9,51.5823368,-0.236336296
,yes,9,51.58280288,-0.23648807
,yes,9,51.58219389,-0.235636549
,yes,9,51.58713711,-0.237697036
,yes,9,51.587746,-0.2369602
,yes,9,51.5873144,-0.236947029
,yes,9,51.5853111,-0.2370271
,yes,9,51.58223615,-0.235821057
,yes,9,51.58586729,-0.236997001
,yes,9,51.5859405,-0.23774665
,yes,9,51.58641865,-0.23722125
,yes,9,51.58252734,-0.23706114
,yes,9,51.58205975,-0.23551255
,yes,9,51.5825516,-0.236545721
,yes,9,51.58235136,-0.23706922
,yes,9,51.58752085,-0.23669225
,yes,9,51.58272023,-0.235997036
,yes,9,51.58276406,-0.236150653
,yes,9,51.58563638,-0.236935286
,yes,9,51.58198698,-0.236398566
,yes,9,51.58209577,-0.236708999
,,0,51.58282896,-0.236599322
,yes,9,51.58267365,-0.237069066
,yes,9,51.5873707,-0.23712055
,,0,51.58693985,-0.235516996
,yes,9,51.58195564,-0.236240835
,yes,9,51.58201817,-0.236568499
,yes,9,51.58227504,-0.23494366
,yes,9,51.58619309,-0.237751781
,yes,9,51.58639174,-0.235856446
,yes,9,51.5852935,-0.236683706
,yes,9,51.58211278,-0.23510535
,yes,9,51.58702535,-0.236895622
,yes,9,51.58669934,-0.23753883
,yes,9,51.58632834,-0.232071016
,yes,9,51.58652562,-0.232521731
,yes,9,51.58703757,-0.234479851
,yes,9,51.58761936,-0.236009297
,yes,9,51.5874662,-0.23601545
,yes,9,51.58622993,-0.231880297
,yes,9,51.58651107,-0.23315206
,yes,9,51.58705136,-0.235523326
,yes,9,51.58649448,-0.234869162
,yes,9,51.58692018,-0.236966143
,yes,9,51.58679272,-0.234148151
,yes,9,51.58645588,-0.23433364
,yes,9,51.58687779,-0.234090427
,yes,9,51.58660665,-0.234714831
,yes,9,51.58606306,-0.231692263
,yes,9,51.58648551,-0.233614869
,yes,9,51.5868686,-0.2334128
,yes,9,51.58714005,-0.234436268
,yes,9,51.58739677,-0.236222208
,yes,9,51.58676848,-0.234613715
,yes,9,51.5865959,-0.23271922
,yes,9,51.58760417,-0.235836781
,yes,9,51.58676556,-0.233466809
,yes,9,51.58567547,-0.231766248
,yes,9,51.58687718,-0.236641033
,yes,9,51.58659112,-0.236520448
,yes,9,51.58653347,-0.234783794
,yes,9,51.58737475,-0.23502215
,yes,9,51.5876517,-0.2362292
,yes,9,51.58660226,-0.23309258
,yes,9,51.58575195,-0.2321375
,yes,9,51.58704377,-0.236646068
,yes,9,51.58698728,-0.237145807
,yes,9,51.58699665,-0.23764514
,yes,9,51.58692531,-0.236109225
,yes,9,51.58703856,-0.234013978
,yes,9,51.58662617,-0.234233924
,yes,9,51.58584403,-0.232305176
,yes,9,51.58574749,-0.231650472
,yes,9,51.58693249,-0.237400081
,yes,9,51.5867234,-0.23303095
,yes,9,51.58688787,-0.233680034
,yes,9,51.58705249,-0.235768781
,yes,9,51.58662188,-0.233520205
,yes,9,51.58715092,-0.234824496
,yes,9,51.58672881,-0.236738986
,yes,9,51.586853,-0.2345671
,yes,9,51.58643598,-0.232206698
,yes,9,51.58581317,-0.23156452
,yes,9,51.58676911,-0.236138099
,yes,9,51.58649877,-0.232354692
,yes,9,51.58631055,-0.23238415
,yes,9,51.58625793,-0.235511331
,yes,9,51.58608857,-0.232291923
,yes,9,51.58586875,-0.231597283
,yes,9,51.58702144,-0.235068977
,yes,9,51.58661062,-0.23623967
,yes,9,51.58614702,-0.231770427
,yes,9,51.58654417,-0.234284756
,yes,9,51.58637366,-0.233217792
,yes,9,51.58738011,-0.235299442
,yes,9,51.58668777,-0.234669267
,yes,9,51.58740015,-0.23600875
,yes,9,51.58594715,-0.231971077
,yes,9,51.58596607,-0.231611834
,yes,9,51.58755289,-0.236228923
,yes,9,51.58694549,-0.234528873
,yes,9,51.58672606,-0.233830469
,yes,9,51.58642115,-0.2347619
,yes,9,51.5873837,-0.2355756
,yes,9,51.58739413,-0.235840986
,yes,9,51.58694929,-0.236734749
,yes,9,51.58695598,-0.234031441
,yes,9,51.58671262,-0.23419404
,yes,9,51.58706779,-0.236159449
,yes,9,51.58545435,-0.232131478
,yes,9,51.58556075,-0.231939096
,yes,9,51.585896,-0.229168624
,yes,9,51.588008,-0.23065185
,,0,51.58552187,-0.229163226
,yes,9,51.58534426,-0.232299144
,yes,9,51.58621534,-0.235018978
,yes,9,51.58611615,-0.2362022
,yes,9,51.58590997,-0.233040399
,yes,9,51.58609586,-0.233905921
,yes,9,51.58613575,-0.234222166
,yes,9,51.58624289,-0.235331626
,yes,9,51.58623908,-0.236121312
,yes,9,51.58616343,-0.234380598
,yes,9,51.58602981,-0.233396637
,yes,9,51.5852049,-0.232543143
,yes,9,51.58544046,-0.233077635
,yes,9,51.58601265,-0.23626095
,yes,9,51.58554622,-0.233097513
